_id|isPb|wpm|acc|rawWpm|consistency|charStats|mode|mode2|quoteLength|restartCount|testDuration|afkDuration|incompleteTestSeconds|punctuation|numbers|language|funbox|difficulty|lazyMode|blindMode|bailedOut|tags|timestamp
64aca39973193c702ec74c07||43.42|90.98|43.42|29.08|121,0,0,0|quote|3447|1|0|33.44|4|0|false|false|english|none|normal|false|false|false||1689035673000
64aca20273193c702ec0999d||44.53|87.83|45.38|61.12|263,2,0,0|quote|1950|1|0|70.87|0|0|false|false|english|none|normal|false|false|false||1689035266000
64ac9a5d73193c702eb31f27||49.29|92.31|49.29|59.02|294,0,0,0|quote|3274|1|0|71.57|0|0|false|false|english|none|normal|false|false|false||1689033309000
64ac9a0b73193c702eb31dae||50.37|91.74|55.55|63.61|185,2,0,1|quote|1175|1|0|44.07|0|0|false|false|english|none|normal|false|false|false||1689033227000
64ac99d373193c702eb31cb8||50.2|94.76|51.61|58.23|213,1,0,0|quote|4364|1|0|50.92|0|0|false|false|english|none|normal|false|false|false||1689033171000
64ac997073193c702eb31ab0||48.46|93.47|49.33|55.66|223,0,1,0|quote|2055|1|2|55.22|0|9.26|false|false|english|none|normal|false|false|false||1689033072000
64ac98d673193c702eb317ee||61.12|98.32|61.12|67.49|117,0,0,0|quote|5914|1|0|22.97|0|0|false|false|english|none|normal|false|false|false||1689032918000
64ac981473193c702eb31459||57.19|96.61|57.19|59.6|114,0,0,0|quote|4005|1|0|23.92|0|0|false|false|english|none|normal|false|false|false||1689032724000
64ac97f373193c702eac68e2||56.48|96.17|56.48|68.76|200,0,0,0|quote|3333|1|2|42.49|0|2.24|false|false|english|none|normal|false|false|false||1689032691000
64ac97bb73193c702eac67cc||58.42|95.64|58.42|68.52|280,0,0,0|quote|5164|1|0|57.51|0|0|false|false|english|none|normal|false|false|false||1689032635000
64ac977973193c702eac6687||51.97|94.63|51.97|52.53|188,0,0,0|quote|1469|1|0|43.41|0|0|false|false|english|none|normal|false|false|false||1689032569000
64ac974673193c702eac658d||60.62|96.46|60.62|60.22|214,0,0,0|quote|1287|1|0|42.36|0|0|false|false|english|none|normal|false|false|false||1689032518000
64ac971573193c702eac649b||57.41|95.31|57.41|53.97|121,0,0,0|quote|6499|1|0|25.29|0|0|false|false|english|none|normal|false|false|false||1689032469000
64ac96f373193c702eac63ec||59.65|95.47|59.65|69.53|230,0,0,0|quote|6311|1|0|46.27|0|0|false|false|english|none|normal|false|false|false||1689032435000
64ac96ab73193c702eac627b||55.47|95.52|57.15|59.01|264,0,0,1|quote|781|1|0|57.11|0|0|false|false|english|none|normal|false|false|false||1689032363000
64ac965a73193c702eac60dc||61.01|97.96|61.01|70.1|191,0,0,0|quote|864|1|0|37.57|0|0|false|false|english|none|normal|false|false|false||1689032282000
64ac961173193c702eac5f5e||47.31|92.66|47.31|43.28|161,0,0,0|quote|3496|1|0|40.84|1|0|false|false|english|none|normal|false|false|false||1689032209000
64ac957d73193c702eac5c75||49.2|93.04|50.97|58.48|139,0,0,1|quote|516|1|1|33.9|0|0.98|false|false|english|none|normal|false|false|false||1689032061000
64ac8f4473193c702e9ee999||57.42|92.13|57.42|64.83|117,0,0,0|quote|2490|1|0|24.45|0|0|false|false|english|none|normal|false|false|false||1689030468000
64ac8a4673193c702e98274f||48.19|90.46|48.19|62.51|229,0,0,0|quote|559|1|0|57.02|0|0|false|false|english|none|normal|false|false|false||1689029190000
64ac8a0573193c702e9825f5||49.21|96|49.21|47.9|119,0,0,0|quote|6688|1|0|29.02|0|0|false|false|english|none|normal|false|false|false||1689029125000
64ac896873193c702e9177d0||48.62|91.67|48.62|60.97|151,0,0,0|quote|691|1|0|37.27|0|0|false|false|english|none|normal|false|false|false||1689028968000
64ac880e73193c702e917087||48.85|92.7|50.8|56.26|276,1,0,1|quote|1438|1|0|67.8|0|0|false|false|english|none|normal|false|false|false||1689028622000
64ac879173193c702e916e01||35.33|84.87|38.8|54.4|234,2,0,1|quote|5464|1|1|79.49|0|3.42|false|false|english|none|normal|false|false|false||1689028497000
64ac873873193c702e916c29||49.53|91.1|51.3|55.49|168,1,0,0|quote|6823|1|0|40.7|0|0|false|false|english|none|normal|false|false|false||1689028408000
64ac842173193c702e8ab0b1||62.38|95.78|62.38|45.43|156,0,0,0|time|30|-1|0|30.01|3|0|false|false|english|none|normal|false|false|false||1689027617000
64ac83e573193c702e8aafa0||73.95|96.46|77.55|71.63|185,2,0,0|time|30|-1|0|30.02|0|0|false|false|english|none|normal|false|false|false||1689027557000
64ac83c273193c702e8aaee4||67.58|94.27|75.17|79.19|169,4,1,0|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false||1689027522000
64ac83a273193c702e8aae6d||67.98|93.44|69.18|67.12|170,2,0,0|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false||1689027490000
64ac836373193c702e8aad20||69.98|92.67|72.38|71.47|175,4,0,0|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false||1689027427000
64ac832d73193c702e8aac0e||66.78|91.92|77.17|70.57|167,6,1,0|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false||1689027373000
64ac82c773193c702e83ff4f||66.76|96.17|71.95|71.19|167,3,0,0|time|30|-1|1|30.02|0|9.98|false|false|english|none|normal|false|false|false||1689027271000
64ac829973193c702e83fe6b||65.96|93.85|68.35|71.8|165,2,0,0|time|30|-1|0|30.02|0|0|false|false|english|none|normal|false|false|false||1689027225000
64ac827573193c702e83fdb4||77.17|97.04|79.97|73.93|193,3,0,0|time|30|-1|1|30.01|0|7.52|false|false|english|none|normal|false|false|false||1689027189000
64ac823073193c702e83fc51||70.35|94.76|72.75|60.81|176,1,0,0|time|30|-1|0|30.02|0|0|false|false|english|none|normal|false|false|false||1689027120000
64ac820f73193c702e83fb9a||72.75|96|78.35|73.92|182,3,0,0|time|30|-1|0|30.02|0|0|false|false|english|none|normal|false|false|false||1689027087000
64ac81ef73193c702e83faee||73.18|95.31|73.18|73.36|183,0,0,0|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false||1689027055000
64ac81b773193c702e83f9e2||77.52|97.49|77.52|75.54|194,0,0,0|time|30|-1|0|30.03|0|0|false|false|english|none|normal|false|false|false||1689026999000
64ac819773193c702e83f948||73.53|96.39|75.12|71.84|184,2,0,1|time|30|-1|0|30.03|0|0|false|false|english|none|normal|false|false|false||1689026967000
64ac814973193c702e83f7f7||77.95|98.48|77.95|76.66|195,0,0,0|time|30|-1|0|30.02|0|0|false|false|english|none|normal|false|false|false||1689026889000
64ac811b73193c702e83f718||58.38|88.82|62.78|65.21|146,6,0,0|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false||1689026843000
64ac80f173193c702e83f65e||70.38|96.74|70.38|70.31|176,0,0,0|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false||1689026801000
64ac80d073193c702e83f5cd||71.95|97.35|73.95|69.02|180,1,0,0|time|30|-1|0|30.02|0|0|false|false|english|none|normal|false|false|false||1689026768000
64ac809873193c702e83f4bf||58.36|93.75|60.36|58.29|146,1,0,0|time|30|-1|0|30.02|0|0|false|false|english|none|normal|false|false|false||1689026712000
64ac806c73193c702e83f3ee||71.15|95.77|73.15|76.76|178,1,0,0|time|30|-1|0|30.02|0|0|false|false|english|none|normal|false|false|false||1689026668000
64ac804773193c702e83f33b||66.78|94.48|67.98|65.11|167,0,0,1|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false||1689026631000
64ac801f73193c702e83f269||58.38|89.71|64.78|64.85|146,4,0,0|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false||1689026591000
64ac4e7473193c702e255258||73.98|95.98|77.17|73.18|185,2,0,0|time|30|-1|1|30.01|0|1.44|false|false|english|none|normal|false|false|false||1689013876000
64ab3e1573193c702e1601c2||79.55|99.51|81.15|81.83|199,1,0,0|time|30|-1|0|30.02|0|0|false|false|english|none|normal|false|false|false||1688944149000
64ab3df573193c702e16014a||70.68|94.74|70.68|66.06|177,0,0,0|time|30|-1|0|30.05|0|0|false|false|english|none|normal|false|false|false||1688944117000
64ab3c2373193c702e15f968||73.15|95.83|73.15|69.92|183,0,0,0|time|30|-1|2|30.02|0|6.07|false|false|english|none|normal|false|false|false||1688943651000
64ab36f373193c702e088f6c||71.53|95.81|71.53|69.26|179,0,0,0|time|30|-1|0|30.03|0|0|false|false|english|none|normal|false|false|false||1688942323000
64ab26e373193c702eea4640||73.58|95.38|76.37|73.73|184,4,0,0|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false||1688938211000
64ab26a873193c702ee6f04d||68.38|92.67|71.98|71.19|171,1,1,1|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false||1688938152000
64ab268873193c702ee6efad||63.16|92.44|63.16|64.86|158,0,0,0|time|30|-1|0|30.02|0|0|false|false|english|none|normal|false|false|false||1688938120000
64ab266973193c702ee6ef0b||70.38|94.12|70.38|69.09|176,0,0,0|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false||1688938089000
64ab264973193c702ee6ee6a||74.38|97.41|74.38|73.78|186,0,0,0|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false||1688938057000
64ab262973193c702ee6edb0||77.57|96.63|80.77|78.31|194,2,0,0|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false||1688938025000
64ab207673193c702ee0284b||73.58|93.47|76.37|68.51|184,5,0,2|time|30|-1|2|30.01|0|10.21|false|false|english|none|normal|false|false|false||1688936566000
64ab202473193c702ee02699||81.6|97.16|82|76.64|204,1,0,0|time|30|-1|0|30|0|0|false|false|english|none|normal|false|false|false||1688936484000
64ab200473193c702ee025fe||75.95|94.09|78.35|74.78|190,2,3,0|time|30|-1|0|30.02|0|0|false|false|english|none|normal|false|false|false||1688936452000
64ab1fcf73193c702edcd03d||75.57|94.53|77.17|73.82|189,3,0,0|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false||1688936399000
64ab1faf73193c702ed97b11||77.17|95.07|77.17|75.96|193,0,0,0|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false||1688936367000
64ab1f8f73193c702ed97a75||67.58|95.05|69.58|73.45|169,2,0,0|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false||1688936335000
64ab1f6f73193c702ed979d5||71.98|95.79|73.18|66.8|180,1,0,0|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false||1688936303000
64ab1f3f73193c702ed978d2||48.37|89.61|48.37|53.62|135,0,0,0|quote|2198|1|0|33.49|0|0|false|false|english|none|normal|false|false|false||1688936255000
64ab1f1773193c702ed97801||47.01|90.63|50.25|60.99|189,2,0,0|quote|1055|1|0|48.24|0|0|false|false|english|none|normal|false|false|false||1688936215000
64ab1ee273193c702ed97703||54.68|92.25|54.68|60.08|130,0,0,0|quote|2421|1|0|28.53|0|0|false|false|english|none|normal|false|false|false||1688936162000
64ab1ebe73193c702ed9763c||65.31|94.56|65.31|53.68|139,0,0,0|quote|269|1|0|25.54|0|0|false|false|english|none|normal|false|false|false||1688936126000
64ab1abd73193c702ed2b887||51.97|89.96|51.97|65.94|213,0,0,0|quote|1944|1|0|49.18|0|0|false|false|english|none|normal|false|false|false||1688935101000
64ab165973193c702ecbf5d1||50.68|92.97|50.68|54.02|118,0,0,0|quote|175|1|0|27.94|1|0|false|false|english|none|normal|false|false|false||1688933977000
64ab163473193c702ecbf4fc||57.82|94.19|57.82|57.16|225,0,0,0|quote|3629|1|0|46.7|0|0|false|false|english|none|normal|false|false|false||1688933940000
64ab15f073193c702ecbf397||46.94|89.04|46.94|55.52|129,0,0,0|quote|5901|1|0|32.98|0|0|false|false|english|none|normal|false|false|false||1688933872000
64ab15c573193c702ecbf299||46.43|91.16|48.64|47.12|189,0,1,0|quote|2732|1|0|48.85|1|0|false|false|english|none|normal|false|false|false||1688933829000
64ab158c73193c702ecbf15d||59.32|94.77|59.32|64.31|157,0,0,0|quote|2466|1|1|31.76|0|0.66|false|false|english|none|normal|false|false|false||1688933772000
64aab6f373193c702e158bbe||56.81|94.42|59.03|62.09|179,1,0,1|quote|1325|1|1|37.81|0|0.97|false|false|english|none|normal|false|false|false||1688909555000
64aab11273193c702e080d89||49.98|93.69|51.87|53.9|185,0,0,1|quote|4972|1|0|44.42|0|0|false|false|english|none|normal|false|false|false||1688908050000
64aaa4da73193c702ef068d4||39.07|85.3|39.07|49.9|227,0,0,0|quote|6539|1|0|69.72|0|0|false|false|english|none|normal|false|false|false||1688904922000
64aaa48b73193c702eed1242||54.34|93.03|54.34|57.89|300,0,0,0|quote|158|1|0|66.25|0|0|false|false|english|none|normal|false|false|false||1688904843000
64aaa3e173193c702eed0d7d||47.19|95.44|47.19|60.33|249,0,0,0|quote|4255|1|3|63.32|0|44.38|false|false|english|none|expert|false|false|false||1688904673000
64aaa35f73193c702eed09c0||47.63|85.61|51.84|69.8|113,2,0,0|quote|6241|1|0|28.47|0|0|false|false|english|none|normal|false|false|false||1688904543000
64aaa33873193c702eed08a6||45.71|90.25|45.71|49.42|242,0,0,0|quote|1847|1|0|63.53|2|0|false|false|english|none|normal|false|false|false||1688904504000
64aaa2f473193c702eed06ad||45.7|88.39|45.7|56.7|136,0,0,0|quote|6102|1|0|35.71|0|0|false|false|english|none|normal|false|false|false||1688904436000
64aaa2cd73193c702eed05d1||49.7|91.18|56.93|57.48|110,2,0,1|quote|6447|1|0|26.56|0|0|false|false|english|none|normal|false|false|false||1688904397000
64aaa2b173193c702eed0517||47.73|86.49|49.63|54.01|151,2,0,0|quote|1258|1|0|37.96|0|0|false|false|english|none|normal|false|false|false||1688904369000
64aa9c5e73193c702edf8abc||50.07|92.68|50.07|55.61|113,0,0,0|quote|4665|1|0|27.08|0|0|false|false|english|none|normal|false|false|false||1688902750000
64aa9c3b73193c702edf89d6||42.28|90.48|43.85|51.52|162,1,0,0|quote|4115|1|0|45.98|0|0|false|false|english|none|normal|false|false|false||1688902715000
64aa9bf173193c702edf87fc||45.31|93.48|45.31|53.48|293,0,0,0|quote|3843|1|0|77.6|1|0|false|false|english|none|normal|false|false|false||1688902641000
64aa9b9b73193c702edf8604||49.8|95.38|49.8|52.93|223,0,0,0|quote|4313|1|0|53.73|0|0|false|false|english|none|normal|false|false|false||1688902555000
64aa9b4973193c702edf8405||47.24|93.55|47.24|58.15|203,0,0,0|quote|2192|1|0|51.57|0|0|false|false|english|none|normal|false|false|false||1688902473000
64aa950473193c702ed20a56||55.28|96|55.28|55.92|144,0,0,0|quote|3751|1|0|31.26|0|0|false|false|english|none|normal|false|false|false||1688900868000
64aa94d973193c702ed20969||42.31|90.87|44.62|48.19|220,4,0,0|quote|3111|1|0|62.4|0|0|false|false|english|none|normal|false|false|false||1688900825000
64aa929973193c702ecb52d0||47.91|88.77|47.91|58.16|245,0,0,0|quote|1973|1|0|61.37|0|0|false|false|english|none|normal|false|false|false||1688900249000
64aa911e73193c702ecb4955||52.66|93.68|52.66|60.94|161,0,0,0|quote|459|1|0|36.69|0|0|false|false|english|none|normal|false|false|false||1688899870000
64a9d02973193c702e593c39||54.76|94.19|54.76|53.95|240,0,0,0|quote|1262|1|0|52.59|1|0|false|false|english|none|normal|false|false|false||1688850473000
64a9b60a73193c702e2a201e||63.36|95.65|64.73|62.78|231,0,0,1|quote|242|1|0|43.75|0|0|false|false|english|none|normal|false|false|false||1688843786000
64a9b5cd73193c702e2a1ef9||52.57|90.64|54.32|60.64|150,0,0,1|quote|4840|1|0|34.24|0|0|false|false|english|none|normal|false|false|false||1688843725000
64a9b5a573193c702e23764b||43.46|91.7|44.87|47.05|215,1,0,1|quote|3497|1|0|59.37|2|0|false|false|english|none|normal|false|false|false||1688843685000
64a9b56573193c702e2374ed||51.56|91.01|55.02|60.22|164,4,0,2|quote|3807|1|0|38.17|0|0|false|false|english|none|normal|false|false|false||1688843621000
64a9b53573193c702e2373b4||15.46|97.83|15.46|40.26|271,0,0,0|quote|4894|1|0|210.38|0|0|false|false|english|none|normal|false|false|false||1688843573000
64a9b45b73193c702e236f0a||47.13|88.06|49.46|54.6|283,3,0,0|quote|4290|1|0|72.06|0|0|false|false|english|none|normal|false|false|false||1688843355000
64a9b3de73193c702e236c14||49.42|89.67|51.71|58.55|259,1,1,1|quote|1976|1|0|62.89|0|0|false|false|english|none|normal|false|false|false||1688843230000
64a9b39773193c702e236a98||63.14|94.77|63.14|57.27|162,0,0,0|quote|2815|1|1|30.79|0|0.97|false|false|english|none|normal|false|false|false||1688843159000
64a9af6173193c702e1caaab||52.08|93.16|52.08|58.03|176,0,0,0|quote|2749|1|0|40.55|0|0|false|false|english|none|normal|false|false|false||1688842081000
64a9af3173193c702e1ca99a||48|88.1|50.96|58.7|211,3,0,0|quote|1884|1|0|52.75|0|0|false|false|english|none|normal|false|false|false||1688842033000
64a9aef573193c702e1ca843||57.37|93.9|60.51|64.24|219,2,0,0|quote|2067|1|0|45.81|0|0|false|false|english|none|normal|false|false|false||1688841973000
64a9ae9f73193c702e15fe68||50.92|93.3|52.17|60.52|203,0,0,1|quote|4768|1|0|47.84|0|0|false|false|english|none|normal|false|false|false||1688841887000
64a9ae6473193c702e15fd01||61.5|96.7|62.68|67.08|260,0,0,1|quote|209|1|0|50.73|0|0|false|false|english|none|normal|false|false|false||1688841828000
64a9ae2473193c702e15fb97||59.37|94.94|59.37|60.65|221,0,0,0|quote|189|1|1|44.67|0|0.91|false|false|english|none|normal|false|false|false||1688841764000
64a9ad5e73193c702e15f6df||46.68|88.17|48.64|59.99|143,0,0,1|quote|2226|1|0|36.76|0|0|false|false|english|none|normal|false|false|false||1688841566000
64a9ad3373193c702e15f5cc||51.53|92.75|55.01|59.35|163,0,0,2|quote|1697|1|0|37.96|0|0|false|false|english|none|normal|false|false|false||1688841523000
64a9ad0473193c702e15f4c1||54.02|92.47|54.02|56.67|218,0,0,0|quote|631|1|0|48.43|0|0|false|false|english|none|normal|false|false|false||1688841476000
64a9acd273193c702e15f3b0||51.8|91.58|57.66|52.77|230,4,1,2|quote|1796|1|0|53.28|1|0|false|false|english|none|normal|false|false|false||1688841426000
64a9ac9573193c702e15f250||51.89|93.21|51.89|61.01|298,0,0,0|quote|2157|1|0|68.91|0|0|false|false|english|none|normal|false|false|false||1688841365000
64a9ac4873193c702e15f081||51.41|90.4|51.41|54.57|160,0,0,0|quote|1201|1|0|37.35|0|0|false|false|english|none|normal|false|false|false||1688841288000
64a9ac1973193c702e15ef53||58.97|95.58|58.97|66.57|214,0,0,0|quote|6457|1|0|43.55|0|0|false|false|english|none|normal|false|false|false||1688841241000
64a9a5fc73193c702e08798a||49.6|93.08|49.6|52.23|146,0,0,0|quote|4114|1|0|35.32|0|0|false|false|english|none|normal|false|false|false||1688839676000
64a9a5c973193c702e08784c||44.38|90.75|46.93|54.75|191,0,0,1|quote|3441|1|0|51.65|0|0|false|false|english|none|normal|false|false|false||1688839625000
64a9a22773193c702e01b855||62.64|96.94|65.72|66.63|183,1,0,0|quote|335|1|0|35.06|0|0|false|false|english|none|normal|false|false|false||1688838695000
64a9a1fd73193c702e01b721||59.71|94.79|61.25|68.17|193,1,0,0|quote|909|1|0|38.79|0|0|false|false|english|none|normal|false|false|false||1688838653000
64a9a1bd73193c702e01b579||46.12|88.84|49.26|51.32|191,3,0,0|quote|1146|1|1|49.7|0|0.96|false|false|english|none|normal|false|false|false||1688838589000
64a9a18273193c702e01b424||77.17|94.31|81.57|74.97|193,3,0,0|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false||1688838530000
64a9a16373193c702e01b36d||72.35|96.37|75.15|71.15|181,2,0,0|time|30|-1|0|30.02|0|0|false|false|english|none|normal|false|false|false||1688838499000
64a9a14373193c702e01b2a7||81.15|96.31|83.14|75.87|203,0,0,1|time|30|-1|0|30.02|0|0|false|false|english|none|normal|false|false|false||1688838467000
64a9a12373193c702e01b1db||72.75|96.35|74.35|73.36|182,0,0,1|time|30|-1|2|30.02|0|18.73|false|false|english|none|normal|false|false|false||1688838435000
64a99e1773193c702efaf74c||60.38|88.89|68.38|63.25|151,5,3,0|time|30|-1|0|30.01|0|0|false|false|english|none|normal|false|false|false||1688837655000
64a99df773193c702efaf675||77.15|96.17|81.95|73.67|193,3,0,1|time|30|-1|0|30.02|0|0|false|false|english|none|normal|false|false|false||1688837623000
64a99dd773193c702efaf59e||64.36|92|64.36|66.27|161,0,0,0|time|30|-1|0|30.02|1|0|false|false|english|none|normal|false|false|false||1688837591000
64a99db873193c702efaf4b8||71.15|91.39|79.55|73.41|178,5,1,0|time|30|-1|0|30.02|0|0|false|false|english|none|normal|false|false|false||1688837560000
64a99c6673193c702ef44487||48.37|89.49|48.98|57.25|238,1,0,0|quote|1689|1|0|59.05|0|0|false|false|english|none|normal|false|false|false||1688837222000
64a99c2773193c702ef442f2||55.52|93.33|55.52|67.39|166,0,0,0|quote|1882|1|0|35.88|0|0|false|false|english|none|normal|false|false|false||1688837159000
64a99bf173193c702ef44157||58.75|93.58|64.12|67.2|164,2,0,0|quote|440|1|0|33.5|0|0|false|false|english|none|normal|false|false|false||1688837105000
64a99bcd73193c702ef4404a||49.56|90.43|49.56|57.21|204,0,0,0|quote|2741|1|0|49.39|0|0|false|false|english|none|normal|false|false|false||1688837069000
64a99b9873193c702ef43ecb||61.34|97.16|61.34|63.28|169,0,0,0|quote|291|1|1|33.06|0|1.53|false|false|english|none|normal|false|false|false||1688837016000
64a99b3873193c702ef43c1a||53.6|91.13|57.57|54.98|108,2,0,0|quote|3695|1|0|24.18|0|0|false|false|english|none|normal|false|false|false||1688836920000
64a99b1873193c702ef43b40||39.65|81.21|40.61|52.33|247,1,0,1|quote|4477|1|0|74.76|0|0|false|false|english|none|normal|false|false|false||1688836888000
64a9936173193c702ee6b50a||48.65|89.14|51.42|55.85|228,3,0,0|quote|1921|1|0|56.24|0|0|false|false|english|none|normal|false|false|false||1688834913000
64a9932673193c702ee6b349||50.59|89.81|55.87|63.46|182,4,0,0|quote|385|1|0|43.17|0|0|false|false|english|none|normal|false|false|false||1688834854000
64a991a873193c702ee0004d||53.13|88.54|53.13|59.44|218,0,0,0|quote|3115|1|0|49.24|0|0|false|false|english|none|normal|false|false|false||1688834471000
64a9916e73193c702edffeab||43.59|87.67|46.62|54.24|187,5,0,1|quote|5265|1|0|51.48|0|0|false|false|english|none|normal|false|false|false||1688834414000
64a9913473193c702edffce6||52.52|90.4|53.72|59.57|219,0,0,1|quote|3629|1|0|50.04|0|0|false|false|english|none|normal|false|false|false||1688834356000
64a9905a73193c702edff693||36.35|80.82|42.59|52.31|210,7,0,5|quote|6199|1|0|69.32|0|0|false|false|english|none|normal|false|false|false||1688834138000
64a9901273193c702edff46d||49.94|90.68|52.67|56.71|201,1,0,1|quote|6815|1|0|48.3|0|0|false|false|english|none|normal|false|false|false||1688834066000
64a98fe073193c702edff2c4||63.95|94.33|63.95|66|131,0,0,0|quote|5144|1|0|24.58|0|0|false|false|english|none|normal|false|false|false||1688834016000
64a9897673193c702ed274d5||59.4|94.95|61.67|65.46|183,1,0,0|quote|558|1|0|36.97|0|0|false|false|english|none|normal|false|false|false||1688832374000
64a9894e73193c702ed27385||52.76|89.54|56.94|61.11|202,6,0,0|quote|631|1|0|45.94|0|0|false|false|english|none|normal|false|false|false||1688832334000
64a9891973193c702ed271cf||45.42|86.85|50.79|54.87|203,6,0,0|quote|2264|1|0|53.63|1|0|false|false|english|none|normal|false|false|false||1688832281000
64a988dc73193c702ed27014||52.61|90.48|54.03|54.59|222,0,0,1|quote|1046|1|0|50.64|0|0|false|false|english|none|normal|false|false|false||1688832220000
64a988a273193c702ed26e61||51.8|94.7|52.78|58.83|264,1,0,0|quote|1998|1|0|61.16|0|0|false|false|english|none|normal|false|false|false||1688832162000
64a9885c73193c702ed26c6f||55.26|95.68|57.52|60.47|147,0,0,1|quote|6697|1|0|31.92|0|0|false|false|english|none|normal|false|false|false||1688832092000
64a9883473193c702ed26b5c||48.27|91.39|48.27|48.51|186,0,0,0|quote|3521|1|0|46.24|0|0|false|false|english|none|normal|false|false|false||1688832052000
64a9880173193c702ecf1617||53.3|91.75|55.07|59.56|181,0,0,1|quote|1077|1|0|40.75|0|0|false|false|english|none|normal|false|false|false||1688832001000
64a987d073193c702ecbc0fa||52.94|91.37|57.29|58.59|219,3,0,0|quote|632|1|0|49.64|0|0|false|false|english|none|normal|false|false|false||1688831952000
64a9879173193c702ecbbf2e||42.75|87.65|42.75|51.97|277,0,0,0|quote|4120|1|0|77.75|0|0|false|false|english|none|normal|false|false|false||1688831889000
64a9874173193c702ecbbcf9||39.81|87.35|44.16|55.74|192,4,0,1|quote|6924|1|0|57.88|1|0|false|false|english|none|normal|false|false|false||1688831809000
64a9870473193c702ecbbb2a||45.74|89.43|45.74|47.99|110,0,0,0|quote|323|1|2|28.86|0|2.27|false|false|english|none|normal|false|false|false||1688831748000
64a986e073193c702ecbba0d||47.15|89.38|49.59|56.63|193,1,0,0|quote|4223|1|0|49.12|0|0|false|false|english|none|normal|false|false|false||1688831712000
64a986ac73193c702ecbb890||44.58|87.63|44.58|51.41|169,0,0,0|quote|6935|1|0|45.49|1|0|false|false|english|none|normal|false|false|false||1688831660000
64a9867873193c702ecbb6d5||52.89|93.51|55.76|56.63|166,0,0,2|quote|703|1|0|37.66|0|0|false|false|english|none|normal|false|false|false||1688831608000
64a9864873193c702ecbb561||54.48|94.51|54.48|62.81|220,0,0,0|quote|4233|1|0|48.46|0|0|false|false|english|none|normal|false|false|false||1688831560000
64a9861573193c702ecbb3ea||48.91|87.77|48.91|60.92|121,0,0,0|quote|1068|1|0|29.69|0|0|false|false|english|none|normal|false|false|false||1688831509000
64a985f673193c702ecbb2f7||41.07|89.01|46.03|47.84|149,2,0,0|quote|4883|1|0|43.54|0|0|false|false|english|none|normal|false|false|false||1688831478000
64a9823073193c702ec4ef86||51.22|94.74|51.22|49.89|232,0,0,0|quote|386|1|0|54.35|1|0|false|false|english|none|normal|false|false|false||1688830512000
64a981f573193c702ec4ede3||41.58|86.28|42.31|56.83|229,0,0,1|quote|6700|1|0|66.09|0|0|false|false|english|none|normal|false|false|false||1688830453000
64a97e3673193c702ebe2b9b||45.56|85.52|45.56|54.56|119,0,0,0|quote|6255|1|1|31.34|0|0.67|false|false|english|none|normal|false|false|false||1688829494000
64a97d0173193c702eb77c13||46.2|91.18|49.44|47.11|114,1,0,0|quote|2613|1|0|29.61|0|0|false|false|english|none|normal|false|false|false||1688829185000
64a97c6073193c702eb777ed||73.5|94.17|79.09|78.82|92,0,1,0|time|15|-1|0|15.02|0|0|false|false|english|none|normal|false|false|false||1688829024000
64a97c4e73193c702eb77772||78.35|98.99|78.35|70.83|98,0,0,0|time|15|-1|0|15.01|0|0|false|false|english|none|normal|false|false|false||1688829006000
64a97c3473193c702eb776b4||47.21|89.19|49.27|55.62|252,1,0,1|quote|2614|1|0|64.05|0|0|false|false|english|none|normal|false|false|false||1688828980000
64a97bf073193c702eb77495||50.16|88.3|51.73|57.33|224,2,0,2|quote|2537|1|2|53.59|0|6.16|false|false|english|none|normal|false|false|false||1688828912000
64a97baa73193c702eb7729a||55.76|91.35|60.73|62.13|157,2,0,1|quote|6754|1|0|33.79|0|0|false|false|english|none|normal|false|false|false||1688828842000
64a97b8173193c702eb77148||57.21|87.38|60.49|61.09|87,2,0,0|quote|2992|0|0|18.25|0|0|false|false|english|none|normal|false|false|false||1688828801000
64a97b6d73193c702eb77092||52.21|85.71|52.21|72.69|60,0,0,0|quote|5371|0|0|13.79|0|0|false|false|english|none|normal|false|false|false||1688828781000
